Date,Oil_rate,Water_cut,Gas_rate,Tubing_Pressure,Casing_Pressure,Choke_size
2020-07-14,822.19,0.3375,413.25,2109.95,2532.68,48
2020-07-15,791.55,0.3886,484.23,1993.35,2531.24,48
2020-07-16,870.66,0.3371,364.34,2121.24,2473.24,48
2020-07-17,806.01,0.3667,399.59,2129.46,2624.84,48
2020-07-18,719.7,0.3561,322.16,2122.31,2540.97,48
2020-07-19,759.44,0.374,321.19,2087.92,2592.46,48
2020-07-20,798.66,0.3308,417.89,2068.48,2535.05,48
2020-07-21,786.09,0.4098,358.31,2050.32,2428.15,48
2020-07-22,786.71,0.3457,407.23,2093.31,2561.59,48
2020-07-23,802.3,0.3542,481.19,2040.01,2392.09,48
2020-07-24,800.24,0.3729,413.39,2168.52,2538.99,48
2020-07-25,785.97,0.3536,446.15,2022.59,2627.14,48
2020-07-26,803.61,0.3522,278.58,2131.61,2544.23,48
2020-07-27,781.22,0.3767,412.6,2072.35,2546.57,48
2020-07-28,776.46,0.3491,491.84,2105.23,2493.06,48
2020-07-29,771.42,0.36,398.89,2071.2,2568.82,48
2020-07-30,756.77,0.3659,418.76,2152.69,2620.2,48
2020-07-31,778.15,0.3738,333.28,1992.07,2528.94,48
2020-08-01,759.82,0.3571,398.6,2051.28,2533.76,48
2020-08-02,778.73,0.3386,377.91,2114.63,2554.3,48
2020-08-03,792.7,0.3297,399.95,2098.23,2601.82,48
2020-08-04,783.91,0.3685,349.63,2037.93,2482.02,48
2020-08-05,763.51,0.3616,367.54,2066.41,2507.31,48
2020-08-06,714.09,0.334,334.28,2053.48,2613.13,48
2020-08-07,781.39,0.352,351.2,2054.65,2655.95,48
2020-08-08,775.62,0.3654,305.44,2172.95,2485.26,48
2020-08-09,794.43,0.3312,417.16,2156.12,2440.32,48
2020-08-10,753.51,0.3472,365.62,2038.6,2455.0,48
2020-08-11,729.44,0.3664,459.52,2069.0,2672.93,48
2020-08-12,776.84,0.3687,425.14,2028.83,2550.5,48
2020-08-13,753.5,0.3521,375.85,2096.96,2409.05,48
2020-08-14,812.19,0.3756,430.89,2033.09,2652.03,48
2020-08-15,777.37,0.3675,324.1,2055.84,2562.93,48
2020-08-16,758.25,0.2998,473.84,1954.79,2487.3,48
2020-08-17,742.48,0.3342,397.62,2033.77,2647.67,48
2020-08-18,773.17,0.3583,323.53,2047.64,2557.9,48
2020-08-19,797.53,0.4222,484.64,1998.39,2510.22,48
2020-08-20,735.21,0.3515,429.56,2046.23,2575.19,48
2020-08-21,741.78,0.3567,263.86,2095.92,2464.77,48
2020-08-22,743.78,0.3615,267.32,2027.25,2576.34,48
2020-08-23,770.89,0.3445,399.2,1875.14,2512.52,48
2020-08-24,750.47,0.3676,387.6,1987.31,2431.44,48
2020-08-25,742.75,0.3292,332.46,2112.49,2337.47,48
2020-08-26,682.61,0.3382,352.96,1953.66,2517.27,48
2020-08-27,740.63,0.3377,392.37,1971.98,2451.21,48
2020-08-28,731.31,0.338,241.59,2031.05,2561.45,48
2020-08-29,716.13,0.3412,366.99,2003.07,2396.18,48
2020-08-30,773.06,0.3737,364.22,2039.61,2483.84,48
2020-08-31,741.52,0.3588,342.0,2062.02,2511.29,48
2020-09-01,748.01,0.3477,319.26,1966.91,2404.03,48
2020-09-02,718.94,0.3571,225.96,2028.69,2418.33,48
2020-09-03,743.0,0.3803,381.07,2045.17,2380.5,48
2020-09-04,725.5,0.3365,365.4,1944.14,2380.08,48
2020-09-05,742.8,0.3662,435.38,1947.77,2343.03,48
2020-09-06,711.55,0.3791,334.44,1933.69,2293.34,48
2020-09-07,732.61,0.3649,282.81,1951.35,2381.01,48
2020-09-08,726.11,0.3484,333.71,2007.51,2325.5,48
2020-09-09,756.98,0.3668,387.48,1887.49,2343.88,48
2020-09-10,726.38,0.3658,302.05,1844.72,2315.55,48
2020-09-11,746.79,0.3573,430.25,1956.34,2391.75,48
2020-09-12,769.85,0.3846,322.02,1934.04,2441.96,48
2020-09-13,725.09,0.327,388.66,1918.47,2367.83,48
2020-09-14,739.93,0.3429,354.89,1910.8,2343.66,48
2020-09-15,742.08,0.3373,417.44,1875.95,2288.65,48
2020-09-16,679.52,0.368,306.74,2015.52,2352.79,48
2020-09-17,726.93,0.3497,308.98,1946.93,2216.85,48
2020-09-18,730.09,0.3538,438.55,1888.51,2351.09,48
2020-09-19,720.09,0.3594,375.11,1909.39,2189.31,48
2020-09-20,710.08,0.3664,339.09,1845.46,2220.05,48
2020-09-21,687.04,0.3615,364.83,1913.4,2275.42,48
2020-09-22,727.01,0.3702,302.54,1828.47,2247.71,48
2020-09-23,696.91,0.3487,432.11,1872.45,2336.72,48
2020-09-24,722.73,0.3735,382.06,1801.69,2314.02,48
2020-09-25,722.48,0.3806,333.88,1847.46,2324.9,48
2020-09-26,667.05,0.3587,330.46,1738.29,2233.69,48
2020-09-27,705.47,0.3781,335.16,1856.88,2240.95,48
2020-09-28,721.27,0.3588,334.5,1769.66,2283.1,48
2020-09-29,746.3,0.3694,380.07,1905.82,2364.43,48
2020-09-30,707.32,0.3566,280.04,1908.99,2109.78,48
2020-10-01,717.94,0.4032,348.68,1862.03,2120.01,48
2020-10-02,698.53,0.3577,409.54,1807.59,2192.71,48
2020-10-03,731.98,0.3664,376.35,1790.68,2085.82,48
2020-10-04,679.25,0.353,350.05,1839.76,2136.66,48
2020-10-05,713.66,0.3544,402.28,1799.19,2222.19,48
2020-10-06,684.55,0.3757,366.28,1851.78,2134.88,48
2020-10-07,745.75,0.3681,498.3,1792.37,2263.07,48
2020-10-08,734.91,0.3837,360.24,1750.04,2219.12,48
2020-10-09,715.32,0.3658,410.08,1799.06,2135.26,48
2020-10-10,684.31,0.3488,395.89,1807.82,2281.86,48
2020-10-11,690.36,0.368,484.34,1787.03,2245.92,48
2020-10-12,675.4,0.3559,264.62,1743.36,2182.87,48
2020-10-13,746.35,0.368,278.04,1734.78,2208.21,48
2020-10-14,695.79,0.3438,471.29,1654.43,2054.44,48
2020-10-15,701.31,0.345,394.22,1705.86,2131.4,48
2020-10-16,737.67,0.381,317.88,1701.46,2147.46,48
2020-10-17,723.5,0.3825,359.98,1747.26,2143.72,48
2020-10-18,733.73,0.3907,341.52,1816.18,2032.47,48
2020-10-19,733.6,0.3759,298.04,1766.64,2214.86,48
2020-10-20,757.81,0.3483,426.26,1819.37,2049.0,48
2020-10-21,710.75,0.3561,391.95,1817.49,2289.36,48
2020-10-22,708.45,0.3666,469.26,1800.9,2312.09,48
2020-10-23,716.68,0.3846,316.49,1913.78,2231.75,48
2020-10-24,764.25,0.4192,426.13,1806.1,2259.24,48
2020-10-25,749.8,0.3603,236.9,1707.32,2211.62,48
2020-10-26,767.62,0.3717,461.02,1684.53,2033.3,48
2020-10-27,734.86,0.3619,398.04,1742.11,2088.74,48
2020-10-28,754.85,0.3838,257.24,1842.34,2139.23,48
2020-10-29,698.61,0.3864,446.06,1815.1,2041.81,48
2020-10-30,730.29,0.3505,416.25,1733.18,2052.32,48
2020-10-31,662.2,0.371,300.58,1697.24,2149.29,48
2020-11-01,717.64,0.3762,363.26,1724.09,2163.13,48
2020-11-02,770.74,0.3713,369.32,1762.12,2190.25,48
2020-11-03,763.69,0.3654,257.81,1798.19,2257.04,48
2020-11-04,743.62,0.3469,353.38,1751.1,2267.8,48
2020-11-05,728.07,0.3701,327.57,1769.59,2059.68,48
2020-11-06,711.81,0.3428,367.51,1780.23,2130.87,48
2020-11-07,679.99,0.3485,375.19,1785.35,2040.61,48
2020-11-08,738.07,0.3854,408.87,1713.58,2329.23,48
2020-11-09,784.74,0.3122,343.98,1811.74,2185.49,48
2020-11-10,757.48,0.3817,406.58,1705.0,2179.03,48
2020-11-11,711.51,0.3491,355.38,1804.64,2180.88,48
2020-11-12,743.33,0.3661,303.86,1772.86,2284.76,48
2020-11-13,716.75,0.3686,303.84,1750.88,2221.51,48
2020-11-14,703.13,0.3714,292.42,1834.0,2271.51,48
2020-11-15,773.16,0.3793,317.07,1755.8,2133.34,48
2020-11-16,726.14,0.3725,373.69,1833.7,2315.74,48
2020-11-17,786.61,0.4143,449.51,1777.71,2328.28,48
2020-11-18,729.13,0.3606,373.0,1828.6,2103.79,48
2020-11-19,729.89,0.3548,520.05,1815.38,2194.49,48
2020-11-20,735.06,0.3793,355.15,1770.7,2311.83,48
2020-11-21,778.18,0.3612,404.65,1757.33,2295.78,48
2020-11-22,707.75,0.3387,296.55,1780.13,2288.01,48
2020-11-23,752.0,0.37,478.84,1719.5,2324.05,48
2020-11-24,730.98,0.3619,363.65,1851.71,2023.7,48
2020-11-25,703.94,0.3708,325.62,1818.29,2258.1,48
2020-11-26,717.04,0.3691,326.54,1798.87,2286.64,48
2020-11-27,710.5,0.3387,314.09,1831.85,2219.32,48
2020-11-28,717.3,0.3452,257.08,1828.53,2186.43,48
2020-11-29,762.7,0.3957,400.84,1855.3,2248.76,48
2020-11-30,718.32,0.31,355.9,1831.64,2230.36,48
2020-12-01,702.85,0.3532,460.74,1874.87,2282.86,48
2020-12-02,758.61,0.3699,339.41,1913.8,2308.31,48
2020-12-03,756.07,0.3669,357.64,1874.89,2248.31,48
2020-12-04,764.09,0.3623,385.65,1818.78,2150.8,48
2020-12-05,748.78,0.3648,305.77,1858.97,2352.52,48
2020-12-06,757.48,0.3588,397.78,1804.13,2250.46,48
2020-12-07,764.92,0.3858,380.94,1839.35,2375.94,48
2020-12-08,733.55,0.3427,388.46,1819.13,2266.15,48
2020-12-09,793.86,0.3746,461.4,1885.29,2399.71,48
2020-12-10,752.53,0.3547,328.1,2010.2,2325.5,48
2020-12-11,787.16,0.3762,440.57,1930.71,2149.15,48
2020-12-12,746.47,0.3647,377.96,1940.33,2305.75,48
2020-12-13,761.01,0.3816,435.33,1937.17,2362.4,48
2020-12-14,787.3,0.3854,378.16,1953.49,2331.98,48
2020-12-15,774.8,0.4,320.14,1818.75,2311.63,48
2020-12-16,724.68,0.3751,306.75,1897.28,2422.88,48
2020-12-17,740.82,0.3561,287.63,1987.57,2424.71,48
2020-12-18,817.4,0.3918,470.61,1940.3,2228.73,48
2020-12-19,767.46,0.3642,396.6,1920.23,2432.75,48
2020-12-20,746.6,0.3589,367.5,1966.71,2504.56,48
2020-12-21,766.81,0.3701,335.92,2000.75,2457.44,48
2020-12-22,783.91,0.3825,400.65,2026.5,2340.66,48
2020-12-23,792.78,0.342,414.58,1938.13,2490.17,48
2020-12-24,752.78,0.3426,447.57,1966.16,2448.18,48
2020-12-25,758.13,0.356,264.08,2023.13,2428.03,48
2020-12-26,754.35,0.3458,295.88,2013.39,2402.7,48
2020-12-27,733.12,0.387,459.41,2031.65,2543.71,48
2020-12-28,798.26,0.3477,422.78,1938.74,2517.27,48
2020-12-29,787.07,0.3881,438.03,1950.67,2524.43,48
2020-12-30,782.38,0.3872,356.54,1967.12,2344.27,48
2020-12-31,708.73,0.3776,360.69,1998.21,2584.37,48
2021-01-01,784.89,0.3535,449.48,2042.87,2490.66,48
2021-01-02,760.01,0.3605,411.23,2020.81,2487.26,48
2021-01-03,813.08,0.3804,436.26,2035.59,2502.73,48
2021-01-04,795.53,0.375,349.88,1933.6,2519.0,48
2021-01-05,768.09,0.3478,321.99,2095.65,2434.07,48
2021-01-06,789.46,0.3665,395.05,2015.24,2504.4,48
2021-01-07,774.45,0.3761,339.92,2002.93,2459.01,48
2021-01-08,795.08,0.3491,387.17,2046.19,2576.31,48
2021-01-09,783.62,0.3997,248.29,1988.77,2521.69,48
2021-01-10,820.73,0.3252,377.19,2062.71,2510.19,48
2021-01-11,786.8,0.3536,355.77,2037.75,2445.92,48
2021-01-12,763.64,0.3577,446.69,2083.52,2540.67,48
2021-01-13,775.88,0.3851,358.74,2023.54,2475.07,48
2021-01-14,771.87,0.3585,397.44,2027.61,2515.91,48
2021-01-15,791.55,0.3891,428.67,2040.09,2439.73,48
2021-01-16,773.17,0.3625,334.19,2013.56,2502.35,48
2021-01-17,749.54,0.4074,446.32,2062.17,2492.9,48
2021-01-18,752.15,0.371,376.93,2049.08,2596.31,48
2021-01-19,783.03,0.3501,366.17,2102.25,2670.01,48
2021-01-20,746.28,0.3601,337.82,2106.66,2451.99,48
2021-01-21,795.25,0.349,379.96,2045.73,2606.56,48
2021-01-22,782.14,0.3459,393.0,2031.28,2549.66,48
2021-01-23,821.13,0.3826,400.79,2075.22,2627.26,48
2021-01-24,745.93,0.3799,418.69,2042.26,2469.11,48
2021-01-25,815.33,0.3644,347.45,2060.01,2731.56,48
2021-01-26,841.48,0.3655,407.39,2146.2,2584.36,48
2021-01-27,802.93,0.3667,430.77,1980.78,2480.16,48
2021-01-28,808.69,0.383,377.5,2074.32,2601.82,48
2021-01-29,805.04,0.3749,399.91,2070.52,2647.46,48
2021-01-30,801.51,0.3565,407.23,2138.76,2474.54,48
2021-01-31,846.02,0.3927,382.76,2049.64,2428.96,48
2021-02-01,797.15,0.3358,418.43,2108.82,2622.11,48
2021-02-02,787.92,0.3721,425.32,2025.93,2564.63,48
2021-02-03,796.29,0.3838,359.64,2071.72,2579.21,48
2021-02-04,745.59,0.351,426.91,2045.31,2431.78,48
2021-02-05,820.94,0.3667,479.0,2006.36,2448.08,48
2021-02-06,787.01,0.3871,422.12,2088.89,2407.72,48
2021-02-07,820.86,0.3106,441.16,2028.92,2487.55,48
2021-02-08,822.19,0.3478,347.41,2088.23,2477.81,48
2021-02-09,829.6,0.3458,432.49,2039.77,2528.02,48
2021-02-10,816.93,0.3668,267.34,2103.75,2494.33,48
2021-02-11,820.69,0.3764,344.2,2048.15,2612.38,48
2021-02-12,782.17,0.3483,384.98,2029.2,2451.48,48
2021-02-13,815.93,0.3551,400.98,1995.32,2452.04,48
2021-02-14,804.61,0.3614,393.87,1997.43,2492.07,48
2021-02-15,804.92,0.3693,293.93,1956.58,2546.02,48
2021-02-16,846.82,0.3432,366.0,2011.25,2361.52,48
2021-02-17,813.36,0.3863,417.37,1985.55,2422.23,48
2021-02-18,817.26,0.3943,373.95,1918.43,2473.27,48
2021-02-19,813.71,0.3368,486.44,1999.2,2525.19,48
2021-02-20,812.49,0.3873,411.5,1986.72,2635.91,48
2021-02-21,791.46,0.3753,465.0,2009.19,2442.37,48
2021-02-22,843.7,0.3283,283.64,1879.44,2263.81,48
2021-02-23,875.67,0.3701,516.49,2009.55,2331.53,48
2021-02-24,804.34,0.3778,458.84,1965.25,2357.03,48
2021-02-25,832.21,0.3568,462.32,1928.72,2465.34,48
2021-02-26,798.85,0.3583,421.1,1987.78,2396.84,48
2021-02-27,815.49,0.3729,310.22,1934.82,2287.11,48
2021-02-28,810.69,0.375,340.45,2039.28,2332.93,48
2021-03-01,845.56,0.3751,397.68,1958.28,2470.62,48
2021-03-02,833.43,0.3623,524.3,1951.31,2540.73,48
2021-03-03,842.83,0.373,394.33,1905.26,2407.21,48
2021-03-04,828.72,0.3276,359.4,1913.44,2285.79,48
2021-03-05,838.7,0.4141,383.91,1906.93,2277.11,48
2021-03-06,816.94,0.3412,465.38,1884.81,2202.36,48
2021-03-07,851.07,0.3861,441.68,1859.07,2326.48,48
2021-03-08,848.36,0.3533,497.73,1910.72,2376.92,48
2021-03-09,847.57,0.4201,434.78,1935.86,2314.26,48
2021-03-10,841.63,0.3797,434.61,1931.6,2304.43,48
2021-03-11,824.35,0.3772,403.72,1825.15,2206.68,48
2021-03-12,807.95,0.3595,364.2,1920.48,2282.63,48
2021-03-13,824.02,0.3791,326.88,1896.49,2314.36,48
2021-03-14,840.31,0.408,476.08,1860.7,2386.49,48
2021-03-15,840.29,0.3593,479.38,1899.05,2325.15,48
2021-03-16,826.74,0.3645,369.43,1924.68,2344.54,48
2021-03-17,822.07,0.3341,482.66,1814.22,2305.36,48
2021-03-18,798.23,0.3865,400.55,1809.74,2329.98,48
2021-03-19,838.0,0.3636,391.0,1782.74,2232.02,48
2021-03-20,852.68,0.3956,575.23,1919.3,2134.16,48
2021-03-21,835.4,0.368,314.15,1752.93,2280.44,48
2021-03-22,787.91,0.3512,356.23,1813.03,2197.18,48
2021-03-23,843.81,0.3962,438.21,1821.81,2149.88,48
2021-03-24,816.4,0.3653,426.75,1830.37,2199.4,48
2021-03-25,806.6,0.3704,499.34,1762.07,2284.11,48
2021-03-26,800.64,0.3834,382.49,1912.54,2149.79,48
2021-03-27,820.28,0.3578,362.17,1810.06,2211.25,48
2021-03-28,853.67,0.3525,401.05,1754.95,2202.08,48
2021-03-29,834.25,0.3866,408.42,1733.73,2107.86,48
2021-03-30,840.37,0.364,372.31,1763.17,2211.86,48
2021-03-31,787.73,0.3809,359.87,1730.0,2149.55,48
2021-04-01,797.82,0.3841,451.5,1789.88,2163.71,48
2021-04-02,876.66,0.3611,446.34,1764.76,2081.04,48
2021-04-03,817.17,0.379,432.74,1778.32,2259.22,48
2021-04-04,811.8,0.3809,427.03,1776.24,2129.64,48
2021-04-05,868.0,0.3452,476.51,1807.09,2123.39,48
2021-04-06,839.82,0.354,403.25,1732.82,2105.21,48
2021-04-07,782.78,0.3608,457.34,1813.01,2131.92,48
2021-04-08,862.82,0.4022,383.59,1747.71,2138.66,48
2021-04-09,816.32,0.3934,430.73,1703.53,2043.58,48
2021-04-10,820.89,0.3935,400.12,1738.52,2071.78,48
2021-04-11,822.23,0.3895,424.1,1722.66,2322.5,48
2021-04-12,822.2,0.3709,440.32,1776.17,1970.16,48
2021-04-13,837.81,0.413,423.5,1797.42,2113.43,48
2021-04-14,836.61,0.3565,364.75,1638.82,2072.27,48
2021-04-15,805.78,0.3598,463.25,1758.5,2117.89,48
2021-04-16,819.78,0.3626,485.82,1701.4,2149.3,48
2021-04-17,840.75,0.3432,374.45,1795.77,2117.01,48
2021-04-18,807.42,0.3544,320.19,1640.79,2020.18,48
2021-04-19,815.75,0.386,364.05,1770.37,1999.89,48
2021-04-20,832.53,0.3543,398.0,1700.1,2043.23,48
2021-04-21,803.35,0.3785,463.9,1723.07,2141.67,48
2021-04-22,838.79,0.3327,385.51,1775.03,2156.03,48
2021-04-23,887.25,0.3592,415.01,1668.93,2119.45,48
2021-04-24,815.62,0.3678,411.24,1676.3,2093.85,48
2021-04-25,797.94,0.4096,391.2,1779.41,2070.17,48
2021-04-26,822.0,0.3803,478.24,1778.74,2123.04,48
2021-04-27,848.03,0.3841,427.44,1796.32,2020.72,48
2021-04-28,810.85,0.3897,339.35,1808.14,2197.87,48
2021-04-29,838.91,0.3799,470.09,1695.24,2286.52,48
2021-04-30,797.93,0.364,340.42,1728.13,2117.14,48
2021-05-01,816.25,0.3465,326.59,1744.25,2111.42,48
2021-05-02,798.97,0.3579,422.93,1721.39,2049.63,48
2021-05-03,802.41,0.3779,370.35,1718.01,2102.86,48
2021-05-04,800.19,0.3455,367.93,1760.96,2127.08,48
2021-05-05,788.48,0.412,381.84,1680.29,2123.21,48
2021-05-06,826.43,0.3897,449.53,1749.92,2147.14,48
2021-05-07,841.35,0.3714,386.54,1753.42,2298.89,48
2021-05-08,816.77,0.3986,434.03,1686.08,2063.73,48
2021-05-09,827.32,0.3635,341.17,1741.13,2176.91,48
2021-05-10,800.72,0.3776,356.27,1690.21,2177.92,48
2021-05-11,811.25,0.3457,425.5,1728.18,2180.06,48
2021-05-12,834.03,0.3482,389.36,1764.86,2129.47,48
2021-05-13,799.08,0.4032,375.83,1729.83,2105.37,48
2021-05-14,748.79,0.4058,421.13,1727.72,2114.16,48
2021-05-15,784.55,0.3898,402.37,1666.14,2160.0,48
2021-05-16,781.95,0.3668,319.91,1766.41,2066.83,48
2021-05-17,790.51,0.3428,410.17,1763.95,2219.47,48
2021-05-18,771.99,0.3881,392.01,1804.02,2168.67,48
2021-05-19,814.77,0.3723,355.56,1777.12,2263.92,48
2021-05-20,761.84,0.3736,382.12,1740.03,2202.95,48
2021-05-21,818.7,0.3179,464.48,1773.62,2241.53,48
2021-05-22,768.74,0.3883,408.92,1768.95,2176.98,48
2021-05-23,795.54,0.3787,362.78,1724.64,2304.86,48
2021-05-24,815.44,0.4137,479.82,1849.24,2244.64,48
2021-05-25,789.08,0.3627,342.58,1845.62,2339.06,48
2021-05-26,759.58,0.3546,411.18,1917.93,2225.32,48
2021-05-27,792.0,0.3836,421.67,1783.05,2105.03,48
2021-05-28,718.99,0.4215,394.35,1909.9,2359.75,48
2021-05-29,794.34,0.3958,416.92,1780.42,2366.13,48
2021-05-30,726.79,0.3877,405.16,1803.72,2183.08,48
2021-05-31,730.53,0.3357,396.74,1797.2,2221.93,48
2021-06-01,806.9,0.4211,417.18,1826.82,2208.93,48
2021-06-02,783.03,0.3894,464.73,1887.12,2280.35,48
2021-06-03,805.6,0.4218,451.48,1770.96,2179.72,48
2021-06-04,767.15,0.3353,394.27,1865.43,2237.17,48
2021-06-05,786.66,0.4003,346.29,1798.57,2294.09,48
2021-06-06,706.11,0.3559,367.19,1839.67,2319.3,48
2021-06-07,813.59,0.3835,330.33,1816.08,2292.27,48
2021-06-08,777.45,0.3778,412.46,1846.77,2269.06,48
2021-06-09,751.72,0.4026,432.95,1901.52,2452.11,48
2021-06-10,767.4,0.383,408.98,1861.93,2342.02,48
2021-06-11,787.91,0.359,442.31,1921.85,2263.74,48
2021-06-12,770.79,0.3756,414.9,1860.75,2234.04,48
2021-06-13,808.02,0.3511,362.0,1854.42,2254.24,48
2021-06-14,730.79,0.3572,414.95,1842.07,2391.77,48
2021-06-15,762.93,0.3765,320.75,1897.48,2317.93,48
2021-06-16,738.34,0.3612,347.48,1913.12,2469.78,48
2021-06-17,749.08,0.4194,382.53,1889.38,2424.95,48
2021-06-18,696.65,0.4084,399.55,1940.96,2329.77,48
2021-06-19,744.22,0.3854,466.24,1939.32,2371.07,48
2021-06-20,760.88,0.4004,408.83,1973.3,2307.06,48
2021-06-21,769.22,0.3775,259.42,1964.36,2416.93,48
2021-06-22,703.65,0.3881,337.88,1981.13,2209.97,48
2021-06-23,748.03,0.3754,342.16,1913.5,2365.96,48
2021-06-24,757.38,0.3168,363.83,1972.01,2386.29,48
2021-06-25,768.72,0.3882,422.57,1919.13,2389.28,48
2021-06-26,732.06,0.4309,343.47,1988.11,2381.45,48
2021-06-27,710.97,0.4096,274.88,1944.89,2493.8,48
2021-06-28,739.77,0.3974,320.73,1965.08,2361.43,48
2021-06-29,715.38,0.3411,303.43,1829.34,2480.67,48
2021-06-30,705.35,0.3875,474.38,1995.43,2470.55,48
2021-07-01,722.07,0.409,297.36,2009.54,2533.21,48
2021-07-02,742.26,0.4171,302.94,2001.62,2380.51,48
2021-07-03,659.01,0.3704,428.22,1981.2,2389.26,48
2021-07-04,728.53,0.3786,359.74,1935.22,2368.84,48
2021-07-05,748.45,0.416,311.19,1966.03,2364.5,48
2021-07-06,687.8,0.3671,344.38,2013.95,2517.95,48
2021-07-07,745.35,0.358,320.92,1977.33,2420.54,48
2021-07-08,717.62,0.3574,405.27,1960.26,2465.71,48
2021-07-09,717.13,0.3865,369.01,2061.16,2499.23,48
2021-07-10,687.79,0.3986,274.03,1956.69,2448.69,48
2021-07-11,704.37,0.3903,365.74,1939.36,2507.6,48
2021-07-12,716.4,0.3688,328.21,1971.91,2361.69,48
2021-07-13,692.7,0.3868,388.87,2024.19,2469.5,48
2021-07-14,749.41,0.3775,474.08,1941.49,2552.99,48
2021-07-15,704.78,0.3415,329.4,1996.68,2526.8,48
2021-07-16,722.42,0.3792,342.06,1955.2,2587.73,48
2021-07-17,760.49,0.3833,408.91,2048.44,2431.98,48
2021-07-18,672.53,0.3254,337.12,1959.3,2549.01,48
2021-07-19,730.27,0.403,333.65,2063.58,2554.31,48
2021-07-20,685.98,0.3718,321.92,2019.19,2480.72,48
2021-07-21,713.51,0.3969,279.02,2033.5,2482.52,48
2021-07-22,728.17,0.4074,284.23,1894.52,2500.07,48
2021-07-23,680.76,0.3594,364.86,2036.69,2521.5,48
2021-07-24,704.47,0.4214,325.69,1975.29,2426.97,48
2021-07-25,694.97,0.3969,486.06,1998.59,2612.75,48
2021-07-26,695.22,0.3839,232.37,2056.41,2565.22,48
2021-07-27,726.56,0.4135,406.94,2123.4,2523.39,48
2021-07-28,717.96,0.3749,320.81,2032.56,2478.69,48
2021-07-29,724.44,0.4016,429.42,1970.46,2391.84,48
2021-07-30,657.14,0.3585,280.71,2010.4,2422.28,48
2021-07-31,693.7,0.3552,344.06,2008.49,2441.83,48
2021-08-01,726.69,0.3761,334.09,2007.64,2500.12,48
2021-08-02,665.17,0.4,297.81,1933.08,2519.86,48
2021-08-03,678.37,0.391,444.86,1871.9,2570.9,48
2021-08-04,724.4,0.3665,379.19,2002.69,2608.28,48
2021-08-05,707.22,0.3949,269.08,2021.19,2352.11,48
2021-08-06,678.28,0.3618,367.15,1977.21,2400.68,48
2021-08-07,690.48,0.3887,356.86,1925.91,2463.25,48
2021-08-08,700.44,0.383,256.96,1981.49,2443.53,48
2021-08-09,708.72,0.3968,457.06,1953.09,2605.44,48
2021-08-10,728.75,0.3841,352.41,2053.74,2246.0,48
2021-08-11,671.14,0.4166,341.99,1989.57,2395.06,48
2021-08-12,734.46,0.4098,426.7,1921.03,2311.62,48
2021-08-13,729.25,0.3774,356.79,1945.92,2285.27,48
2021-08-14,663.11,0.4182,217.83,2086.6,2441.96,48
2021-08-15,693.92,0.3685,457.45,2051.87,2392.95,48
2021-08-16,679.51,0.4112,316.58,1855.12,2443.66,48
2021-08-17,755.87,0.3821,465.74,1955.62,2427.6,48
2021-08-18,673.52,0.4038,266.12,1932.7,2455.66,48
2021-08-19,657.77,0.413,391.86,1858.65,2413.77,48
2021-08-20,651.14,0.3884,319.21,1950.2,2311.31,48
2021-08-21,695.09,0.3841,467.31,1967.81,2301.61,48
2021-08-22,695.45,0.3844,339.75,1951.04,2430.82,48
2021-08-23,662.43,0.3995,306.08,1933.22,2389.95,48
2021-08-24,652.64,0.3761,255.38,2011.96,2424.67,48
2021-08-25,616.37,0.379,349.83,1984.99,2404.93,48
2021-08-26,656.18,0.3557,338.3,1917.67,2361.82,48
2021-08-27,650.18,0.3688,349.41,1967.04,2304.56,48
2021-08-28,626.76,0.407,286.46,1823.41,2260.31,48
2021-08-29,657.56,0.3664,271.06,1912.62,2275.18,48
2021-08-30,644.19,0.4252,276.04,1876.85,2398.05,48
2021-08-31,679.8,0.359,337.11,1918.21,2395.85,48
2021-09-01,670.21,0.3535,335.78,1931.23,2414.74,48
2021-09-02,676.58,0.3942,350.57,1806.75,2292.37,48
2021-09-03,626.77,0.3686,252.44,1872.04,2357.31,48
2021-09-04,631.36,0.4157,252.4,1848.68,2248.19,48
2021-09-05,650.05,0.3764,340.96,1897.3,2317.7,48
2021-09-06,644.87,0.3541,443.68,1974.17,2422.06,48
2021-09-07,645.64,0.3898,352.52,1836.3,2295.93,48
2021-09-08,643.78,0.3777,372.71,1836.3,2137.64,48
2021-09-09,660.31,0.3908,389.33,1893.24,2255.18,48
2021-09-10,648.83,0.39,321.06,1776.71,2209.51,48
2021-09-11,658.94,0.3963,307.55,1862.71,2299.19,48
2021-09-12,626.48,0.3852,395.21,1793.88,2309.11,48
2021-09-13,649.56,0.3982,274.34,1821.72,2131.56,48
2021-09-14,647.24,0.375,379.96,1818.58,2277.76,48
2021-09-15,674.38,0.3939,279.11,1825.41,2242.37,48
2021-09-16,639.34,0.4129,347.87,1804.38,2002.65,48
2021-09-17,615.88,0.3869,427.15,1807.7,2232.23,48
2021-09-18,642.37,0.3831,333.39,1794.56,2248.55,48
2021-09-19,631.3,0.3884,376.17,1767.34,2202.55,48
2021-09-20,592.71,0.4088,249.89,1817.71,2220.64,48
2021-09-21,612.0,0.4071,241.36,1935.58,2200.14,48
2021-09-22,586.72,0.3769,269.05,1758.51,2223.16,48
2021-09-23,657.09,0.376,257.72,1743.42,2200.96,48
